968,32767,16184,-18281,-10366,-437
8572,18756,-8492,-32768,-4448,-15661
8972,-15792,80,-32768,9380,-20447
2704,-19048,14392,-765,6538,-6846
-5668,-18544,27900,1404,6127,2432
-13636,-15172,29716,-10170,22181,3683
-23064,-9412,6456,-23475,32767,12955
-16048,2940,-9304,32767,-1953,14707
-1420,25796,6724,32767,-981,4339
-15616,-2656,32444,32767,-9482,3690
-8656,-8396,29388,10368,-6825,-417
-6312,-10992,23436,53,1690,4169
-7684,-8236,17888,-6385,5421,5867
-8760,-6492,14348,-9109,9367,15487
-12432,276,-2224,-25565,13614,24788
-13936,8096,-7232,-20035,25340,26913
-14360,3996,-4884,-16756,9927,20360
-6408,972,11880,8224,7540,37
-3576,1680,18344,-1361,1901,-5846
-3408,280,19380,183,56,-110
